date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:04:49	56292/56292	---MCZ	200	added ('OK')	text/html	etag:%2208fc49fc5e64374b27742427e71a2654-ssl-df%22	https://zoyothemes.com/tapeli/html/extended-notifications	zoyothemes.com/tapeli/html/extended-notifications.html	(from https://zoyothemes.com/tapeli/html/)
18:04:51	62645/62645	---MCZ	200	added ('OK')	text/html	etag:%22a0ac833803cdea889091a2a981fdf2a8-ssl-df%22	https://zoyothemes.com/tapeli/html/extended-offcanvas	zoyothemes.com/tapeli/html/extended-offcanvas.html	(from https://zoyothemes.com/tapeli/html/)
18:04:53	44509/44509	---MCZ	200	added ('OK')	text/html	etag:%22f5c753550d2197e79c28b83dfe9b2b30-ssl-df%22	https://zoyothemes.com/tapeli/html/extended-range-slider	zoyothemes.com/tapeli/html/extended-range-slider.html	(from https://zoyothemes.com/tapeli/html/)
18:04:54	60173/60173	---MCZ	200	added ('OK')	text/html	etag:%2209d02add83e83f30db1ff4fc8f08c4e1-ssl-df%22	https://zoyothemes.com/tapeli/html/icons-feather	zoyothemes.com/tapeli/html/icons-feather.html	(from https://zoyothemes.com/tapeli/html/)
18:04:55	50476/50476	---MCZ	200	added ('OK')	text/html	etag:%227ead64ae045ea8bcb4a5873ea19e7a2e-ssl-df%22	https://zoyothemes.com/tapeli/html/icons-mdi	zoyothemes.com/tapeli/html/icons-mdi.html	(from https://zoyothemes.com/tapeli/html/)
18:04:57	95089/95089	---MCZ	200	added ('OK')	text/html	etag:%2279db7b877de8fd2790daa3d5c79ac39d-ssl-df%22	https://zoyothemes.com/tapeli/html/forms-elements	zoyothemes.com/tapeli/html/forms-elements.html	(from https://zoyothemes.com/tapeli/html/)
18:04:58	66290/66290	---MCZ	200	added ('OK')	text/html	etag:%221e5a44ee1f26949120e4c766b51b03e7-ssl-df%22	https://zoyothemes.com/tapeli/html/forms-validation	zoyothemes.com/tapeli/html/forms-validation.html	(from https://zoyothemes.com/tapeli/html/)
18:05:00	43241/43241	---MCZ	200	added ('OK')	text/html	etag:%222e09de8ddd9daef22baf15f28315cabc-ssl-df%22	https://zoyothemes.com/tapeli/html/forms-quilljs	zoyothemes.com/tapeli/html/forms-quilljs.html	(from https://zoyothemes.com/tapeli/html/)
18:05:01	49877/49877	---MCZ	200	added ('OK')	text/html	etag:%22a624b3d550d692ff03c1b624e48c2a7c-ssl-df%22	https://zoyothemes.com/tapeli/html/forms-pickers	zoyothemes.com/tapeli/html/forms-pickers.html	(from https://zoyothemes.com/tapeli/html/)
18:05:03	88210/88210	---MCZ	200	added ('OK')	text/html	etag:%22d17e658886cd0432269524b9776a579c-ssl-df%22	https://zoyothemes.com/tapeli/html/tables-basic	zoyothemes.com/tapeli/html/tables-basic.html	(from https://zoyothemes.com/tapeli/html/)
18:05:05	454654/454654	---MCZ	200	added ('OK')	text/html	etag:%22ddfee9078cb433aed03d255799ee2e08-ssl-df%22	https://zoyothemes.com/tapeli/html/tables-datatables	zoyothemes.com/tapeli/html/tables-datatables.html	(from https://zoyothemes.com/tapeli/html/)
18:05:06	49705/49705	---MCZ	200	added ('OK')	text/html	etag:%224619e6ba15e4cf6baa5f64780bd62add-ssl-df%22	https://zoyothemes.com/tapeli/html/charts-line	zoyothemes.com/tapeli/html/charts-line.html	(from https://zoyothemes.com/tapeli/html/)
18:05:08	48707/48707	---MCZ	200	added ('OK')	text/html	etag:%226fa1d0bcac9ed7780be3555de8d34228-ssl-df%22	https://zoyothemes.com/tapeli/html/charts-area	zoyothemes.com/tapeli/html/charts-area.html	(from https://zoyothemes.com/tapeli/html/)
18:05:09	48541/48541	---MCZ	200	added ('OK')	text/html	etag:%2278a82a68637510d6a6fe75e82f6bb150-ssl-df%22	https://zoyothemes.com/tapeli/html/charts-column	zoyothemes.com/tapeli/html/charts-column.html	(from https://zoyothemes.com/tapeli/html/)
18:05:10	49104/49104	---MCZ	200	added ('OK')	text/html	etag:%227114a9166a21a4f13700d4849cd02dd8-ssl-df%22	https://zoyothemes.com/tapeli/html/charts-bar	zoyothemes.com/tapeli/html/charts-bar.html	(from https://zoyothemes.com/tapeli/html/)
18:05:12	44191/44191	---MCZ	200	added ('OK')	text/html	etag:%228c4cf5efe9d78b8f935a977e4438f0a5-ssl-df%22	https://zoyothemes.com/tapeli/html/charts-mixed	zoyothemes.com/tapeli/html/charts-mixed.html	(from https://zoyothemes.com/tapeli/html/)
18:05:14	45643/45643	---MCZ	200	added ('OK')	text/html	etag:%2251a0338ca6fcc3aa3362ff2aa1a7b446-ssl-df%22	https://zoyothemes.com/tapeli/html/charts-timeline	zoyothemes.com/tapeli/html/charts-timeline.html	(from https://zoyothemes.com/tapeli/html/)
18:05:15	43008/43008	---MCZ	200	added ('OK')	text/html	etag:%22f56dc9ca05ed4ce73744e3b3c76c77e2-ssl-df%22	https://zoyothemes.com/tapeli/html/charts-rangearea	zoyothemes.com/tapeli/html/charts-rangearea.html	(from https://zoyothemes.com/tapeli/html/)
18:05:17	42909/42909	---MCZ	200	added ('OK')	text/html	etag:%227c954c1a60acc970dc9848a0884105f3-ssl-df%22	https://zoyothemes.com/tapeli/html/charts-funnel	zoyothemes.com/tapeli/html/charts-funnel.html	(from https://zoyothemes.com/tapeli/html/)
18:05:19	44535/44535	---MCZ	200	added ('OK')	text/html	etag:%2226bbe7a31c21d9086e4e33323bedcd87-ssl-df%22	https://zoyothemes.com/tapeli/html/charts-candlestick	zoyothemes.com/tapeli/html/charts-candlestick.html	(from https://zoyothemes.com/tapeli/html/)
18:05:21	43623/43623	---MCZ	200	added ('OK')	text/html	etag:%225ca9ff42d23e0246348f721c7f5777ef-ssl-df%22	https://zoyothemes.com/tapeli/html/charts-boxplot	zoyothemes.com/tapeli/html/charts-boxplot.html	(from https://zoyothemes.com/tapeli/html/)
18:05:22	42899/42899	---MCZ	200	added ('OK')	text/html	etag:%22d76023683dbb496194142d24c59a29a9-ssl-df%22	https://zoyothemes.com/tapeli/html/charts-bubble	zoyothemes.com/tapeli/html/charts-bubble.html	(from https://zoyothemes.com/tapeli/html/)
18:05:24	43558/43558	---MCZ	200	added ('OK')	text/html	etag:%22436108fd167f342a7cf19145181e4fa3-ssl-df%22	https://zoyothemes.com/tapeli/html/charts-scatter	zoyothemes.com/tapeli/html/charts-scatter.html	(from https://zoyothemes.com/tapeli/html/)
18:05:26	44190/44190	---MCZ	200	added ('OK')	text/html	etag:%22547bcc9961e2d065fa8efa5ac2150218-ssl-df%22	https://zoyothemes.com/tapeli/html/charts-heatmap	zoyothemes.com/tapeli/html/charts-heatmap.html	(from https://zoyothemes.com/tapeli/html/)
18:05:27	44237/44237	---MCZ	200	added ('OK')	text/html	etag:%220bf9c3301b55ed17775b8298873cc941-ssl-df%22	https://zoyothemes.com/tapeli/html/charts-treemap	zoyothemes.com/tapeli/html/charts-treemap.html	(from https://zoyothemes.com/tapeli/html/)
18:05:28	45443/45443	---MCZ	200	added ('OK')	text/html	etag:%22f5baac80a953599da71b6339f8286997-ssl-df%22	https://zoyothemes.com/tapeli/html/charts-pie	zoyothemes.com/tapeli/html/charts-pie.html	(from https://zoyothemes.com/tapeli/html/)
18:05:30	46246/46246	---MCZ	200	added ('OK')	text/html	etag:%22a727b007af259cc47867e58d45cc2a6a-ssl-df%22	https://zoyothemes.com/tapeli/html/charts-radialbar	zoyothemes.com/tapeli/html/charts-radialbar.html	(from https://zoyothemes.com/tapeli/html/)
18:05:31	43570/43570	---MCZ	200	added ('OK')	text/html	etag:%22cb40e9b53dec06d69392da02bc548c71-ssl-df%22	https://zoyothemes.com/tapeli/html/charts-radar	zoyothemes.com/tapeli/html/charts-radar.html	(from https://zoyothemes.com/tapeli/html/)
18:05:33	42883/42883	---MCZ	200	added ('OK')	text/html	etag:%224f6773abe16e8869c8c42e11fb41f631-ssl-df%22	https://zoyothemes.com/tapeli/html/charts-polararea	zoyothemes.com/tapeli/html/charts-polararea.html	(from https://zoyothemes.com/tapeli/html/)
18:05:36	45035/45035	---MCZ	200	added ('OK')	text/html	etag:%22a29c4db6b6c41a1c88def2e9c613e262-ssl-df%22	https://zoyothemes.com/tapeli/html/maps-google	zoyothemes.com/tapeli/html/maps-google.html	(from https://zoyothemes.com/tapeli/html/)
18:05:38	48426/48426	---MCZ	200	added ('OK')	text/html	etag:%22d3bd1c64451bbc21a2b72bb5f94ab32b-ssl-df%22	https://zoyothemes.com/tapeli/html/maps-vector	zoyothemes.com/tapeli/html/maps-vector.html	(from https://zoyothemes.com/tapeli/html/)
18:05:41	87533/87533	---MCZ	200	added ('OK')	application/javascript	etag:%220e60f9d347dccadb66894a87e7ec9b1e-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/libs/jquery/jquery.min.js	zoyothemes.com/tapeli/html/assets/libs/jquery/jquery.min.js	(from https://zoyothemes.com/tapeli/html/)
18:05:45	80721/80721	---MCZ	200	added ('OK')	application/javascript	etag:%22d31c851092504e8bf20d7f96afe1b966-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/libs/bootstrap/js/bootstrap.bundle.min.js	zoyothemes.com/tapeli/html/assets/libs/bootstrap/js/bootstrap.bundle.min.js	(from https://zoyothemes.com/tapeli/html/)
18:05:50	59030/59030	---MCZ	200	added ('OK')	application/javascript	etag:%22766485bd5be6d1ef2223a940b962b454-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/libs/simplebar/simplebar.min.js	zoyothemes.com/tapeli/html/assets/libs/simplebar/simplebar.min.js	(from https://zoyothemes.com/tapeli/html/)
18:05:55	6329/6329	---MCZ	200	added ('OK')	application/javascript	etag:%225e4301ddc0eba3bb741f0501e89fe0a3-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/libs/node-waves/waves.min.js	zoyothemes.com/tapeli/html/assets/libs/node-waves/waves.min.js	(from https://zoyothemes.com/tapeli/html/)
18:05:57	9028/9028	---MCZ	200	added ('OK')	application/javascript	etag:%22101ea865b0a3d0d584cae971c7d16ff1-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/libs/waypoints/lib/jquery.waypoints.min.js	zoyothemes.com/tapeli/html/assets/libs/waypoints/lib/jquery.waypoints.min.js	(from https://zoyothemes.com/tapeli/html/)
18:05:59	2182/2182	---MCZ	200	added ('OK')	application/javascript	etag:%222091fc3d6ed18e2876dd49e1418b5c10-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/libs/jquery.counterup/jquery.counterup.min.js	zoyothemes.com/tapeli/html/assets/libs/jquery.counterup/jquery.counterup.min.js	(from https://zoyothemes.com/tapeli/html/)
18:06:00	75965/75965	---MCZ	200	added ('OK')	application/javascript	etag:%22eae8fde7951a8d5da2cda4ca4f90c56b-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/libs/feather-icons/feather.min.js	zoyothemes.com/tapeli/html/assets/libs/feather-icons/feather.min.js	(from https://zoyothemes.com/tapeli/html/)
18:06:07	529671/529671	---MCZ	200	added ('OK')	application/javascript	etag:%22b7cbfaad6142f73b92f8a714a007145c-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/libs/apexcharts/apexcharts.min.js	zoyothemes.com/tapeli/html/assets/libs/apexcharts/apexcharts.min.js	(from https://zoyothemes.com/tapeli/html/)
18:06:09	17578/17578	---MCZ	200	added ('OK')	application/javascript	etag:%2207b30736e21acfbac4956f8dc7b82ee5-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/js/pages/analytics-dashboard.init.js	zoyothemes.com/tapeli/html/assets/js/pages/analytics-dashboard.init.js	(from https://zoyothemes.com/tapeli/html/)
18:06:10	7111/7111	---MCZ	200	added ('OK')	application/javascript	etag:%22d66d77fc43c35f8c3ef127e96f36c6d2-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/js/app.js	zoyothemes.com/tapeli/html/assets/js/app.js	(from https://zoyothemes.com/tapeli/html/)
18:06:11	1099/1099	---M-Z	200	added ('OK')	image/svg+xml	etag:%229a9e1452b6b553c7a2be65728eec0159-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/images/svg/card-bg.svg	zoyothemes.com/tapeli/html/assets/images/svg/card-bg.svg	(from https://zoyothemes.com/tapeli/html/assets/css/app.min.css)
18:06:15	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1689399842-ssl-df	https://zoyothemes.com/tapeli/html/assets/images/svg/shape.svg	zoyothemes.com/tapeli/html/assets/images/svg/shape.66.delayed	(from https://zoyothemes.com/tapeli/html/assets/css/app.min.css)
18:06:17	1148/1148	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c71a3fc944ecf3ec4659dec47322fed3-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/images/landing/bg-pattern.svg	zoyothemes.com/tapeli/html/assets/images/landing/bg-pattern.svg	(from https://zoyothemes.com/tapeli/html/assets/css/app.min.css)
18:06:18	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1689399842-ssl-df	https://zoyothemes.com/tapeli/html/assets/images/bg-profile.svg	zoyothemes.com/tapeli/html/assets/images/bg-profile.68.delayed	(from https://zoyothemes.com/tapeli/html/assets/css/app.min.css)
18:06:38	1307880/1307880	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22cbe033e6636bee0ccff102b42eb243c0-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/fonts/materialdesignicons-webfont.eot?	zoyothemes.com/tapeli/html/assets/fonts/materialdesignicons-webfontd41d.eot	(from https://zoyothemes.com/tapeli/html/assets/css/icons.min.css)
18:06:39	403216/403216	---M--	200	added ('OK')	font/woff2	etag:%229a41756374337780524e3372ec118dbb-ssl%22	https://zoyothemes.com/tapeli/html/assets/fonts/materialdesignicons-webfont.woff2?v=7.4.47	zoyothemes.com/tapeli/html/assets/fonts/materialdesignicons-webfont6937.woff2	(from https://zoyothemes.com/tapeli/html/assets/css/icons.min.css)
18:06:49	587984/587984	---MCZ	200	added ('OK')	application/font-woff	etag:%229cbf669a23270c9b7ab21e659daa1f04-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/fonts/materialdesignicons-webfont.woff?v=7.4.47	zoyothemes.com/tapeli/html/assets/fonts/materialdesignicons-webfont6937.woff	(from https://zoyothemes.com/tapeli/html/assets/css/icons.min.css)
18:06:52	14104/14104	---MCZ	200	added ('OK')	image/svg+xml	etag:%2288e8cdf8a0dfb469a5b9cb733872b736-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/images/authentication.svg	zoyothemes.com/tapeli/html/assets/images/authentication.svg	(from https://zoyothemes.com/tapeli/html/auth-lock-screen)
18:06:59	10292/10292	---MCZ	200	added ('OK')	image/svg+xml	etag:%22cedaa025bc0c1e67ec53533fccfaddb1-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/images/svg/logout.svg	zoyothemes.com/tapeli/html/assets/images/svg/logout.svg	(from https://zoyothemes.com/tapeli/html/auth-logout)
18:07:11	1307660/1307660	---M--	200	added ('OK')	font/ttf	etag:%226626da55370c19b4cd678f0a294c9ed0-ssl%22	https://zoyothemes.com/tapeli/html/assets/fonts/materialdesignicons-webfont.ttf?v=7.4.47	zoyothemes.com/tapeli/html/assets/fonts/materialdesignicons-webfont6937.ttf	(from https://zoyothemes.com/tapeli/html/assets/css/icons.min.css)
18:07:17	104481/104481	---M--	200	added ('OK')	image/jpeg	etag:%2247924cbd9225ac91ce58f95bdb3388ff-ssl%22	https://zoyothemes.com/tapeli/html/assets/images/products/dresses.jpg	zoyothemes.com/tapeli/html/assets/images/products/dresses.jpg	(from https://zoyothemes.com/tapeli/html/ecommerce)
18:07:20	59945/59945	---M--	200	added ('OK')	image/jpeg	etag:%2251dc67c03eae9808e17d416dda6315ac-ssl%22	https://zoyothemes.com/tapeli/html/assets/images/users/user-13.jpg	zoyothemes.com/tapeli/html/assets/images/users/user-13.jpg	(from https://zoyothemes.com/tapeli/html/ecommerce)
18:07:21	106348/106348	---M--	200	added ('OK')	image/jpeg	etag:%228851925814f9e99e7b26503b977d5284-ssl%22	https://zoyothemes.com/tapeli/html/assets/images/products/headphone.jpg	zoyothemes.com/tapeli/html/assets/images/products/headphone.jpg	(from https://zoyothemes.com/tapeli/html/ecommerce)
18:07:24	199612/199612	---M--	200	added ('OK')	image/jpeg	etag:%224db65b5f4543b6b28169d1adc25b2935-ssl%22	https://zoyothemes.com/tapeli/html/assets/images/users/user-14.jpg	zoyothemes.com/tapeli/html/assets/images/users/user-14.jpg	(from https://zoyothemes.com/tapeli/html/ecommerce)
18:07:27	180382/180382	---M--	200	added ('OK')	image/jpeg	etag:%225b2cac50574bdaeda7f425169aa1f661-ssl%22	https://zoyothemes.com/tapeli/html/assets/images/users/user-15.jpg	zoyothemes.com/tapeli/html/assets/images/users/user-15.jpg	(from https://zoyothemes.com/tapeli/html/ecommerce)
18:07:27	9626/9626	---MCZ	200	added ('OK')	application/javascript	etag:%22aaf61d61b6d1b9163775f9d3382851b4-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/js/pages/ecommerce-dashboard.init.js	zoyothemes.com/tapeli/html/assets/js/pages/ecommerce-dashboard.init.js	(from https://zoyothemes.com/tapeli/html/ecommerce)
18:07:29	11564/11564	---MCZ	200	added ('OK')	image/svg+xml	etag:%22bf58ede37f8d50091c842314f1844c39-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/images/svg/confirmation-email.svg	zoyothemes.com/tapeli/html/assets/images/svg/confirmation-email.svg	(from https://zoyothemes.com/tapeli/html/auth-confirm-mail)
18:07:30	20441/20441	---MCZ	200	added ('OK')	image/svg+xml	etag:%22660d37717ccc96c43afa2119c4a85a73-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/images/svg/404-error.svg	zoyothemes.com/tapeli/html/assets/images/svg/404-error.svg	(from https://zoyothemes.com/tapeli/html/error-404)
18:07:32	88117/88117	---MCZ	200	added ('OK')	image/svg+xml	etag:%22ea03f4aabb180cdbc5f6dbd111445a46-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/images/svg/500-error.svg	zoyothemes.com/tapeli/html/assets/images/svg/500-error.svg	(from https://zoyothemes.com/tapeli/html/error-500)
18:07:33	153193/153193	---MCZ	200	added ('OK')	image/svg+xml	etag:%22149d87da32a10eba7578f5ff538d94d7-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/images/svg/503-error.svg	zoyothemes.com/tapeli/html/assets/images/svg/503-error.svg	(from https://zoyothemes.com/tapeli/html/error-503)
18:07:34	108918/108918	---MCZ	200	added ('OK')	image/svg+xml	etag:%2201e200c7356615517ff3a830460731f2-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/images/svg/429-error.svg	zoyothemes.com/tapeli/html/assets/images/svg/429-error.svg	(from https://zoyothemes.com/tapeli/html/error-429)
18:07:35	93579/93579	---MCZ	200	added ('OK')	image/svg+xml	etag:%22a9a68e8bb8400dde33ce30ef50e9e75c-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/images/svg/offline.svg	zoyothemes.com/tapeli/html/assets/images/svg/offline.svg	(from https://zoyothemes.com/tapeli/html/offline-page)
18:07:37	13749/13749	---MCZ	200	added ('OK')	text/css	etag:%22356a92605ebbbbafba1eb03ec4356847-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/libs/glightbox/css/glightbox.min.css	zoyothemes.com/tapeli/html/assets/libs/glightbox/css/glightbox.min.css	(from https://zoyothemes.com/tapeli/html/pages-gallery)
18:07:38	17491/17491	---M--	200	added ('OK')	image/jpeg	etag:%22043dba1ceb7bb92ccf428b14570987f6-ssl%22	https://zoyothemes.com/tapeli/html/assets/images/gallery/1.jpg	zoyothemes.com/tapeli/html/assets/images/gallery/1.jpg	(from https://zoyothemes.com/tapeli/html/pages-gallery)
18:07:40	63936/63936	---M--	200	added ('OK')	image/jpeg	etag:%2244f396df73550a21c4c2e6e1a0cc4ece-ssl%22	https://zoyothemes.com/tapeli/html/assets/images/gallery/2.jpg	zoyothemes.com/tapeli/html/assets/images/gallery/2.jpg	(from https://zoyothemes.com/tapeli/html/pages-gallery)
18:07:42	72745/72745	---M--	200	added ('OK')	image/jpeg	etag:%22070e78489e79bf709803568e3d63c7c8-ssl%22	https://zoyothemes.com/tapeli/html/assets/images/gallery/3.jpg	zoyothemes.com/tapeli/html/assets/images/gallery/3.jpg	(from https://zoyothemes.com/tapeli/html/pages-gallery)
18:07:43	62818/62818	---M--	200	added ('OK')	image/jpeg	etag:%228704856c6f74422b522f4a4c12ed4432-ssl%22	https://zoyothemes.com/tapeli/html/assets/images/gallery/4.jpg	zoyothemes.com/tapeli/html/assets/images/gallery/4.jpg	(from https://zoyothemes.com/tapeli/html/pages-gallery)
18:07:44	29227/29227	---M--	200	added ('OK')	image/jpeg	etag:%22d4de3b7926b888f77c6451e88ec3296b-ssl%22	https://zoyothemes.com/tapeli/html/assets/images/gallery/5.jpg	zoyothemes.com/tapeli/html/assets/images/gallery/5.jpg	(from https://zoyothemes.com/tapeli/html/pages-gallery)
18:07:46	22562/22562	---M--	200	added ('OK')	image/jpeg	etag:%22b84df9673ea27ca99eff94e17b724c0a-ssl%22	https://zoyothemes.com/tapeli/html/assets/images/gallery/6.jpg	zoyothemes.com/tapeli/html/assets/images/gallery/6.jpg	(from https://zoyothemes.com/tapeli/html/pages-gallery)
18:07:47	22865/22865	---M--	200	added ('OK')	image/jpeg	etag:%2291f504ed3a525c643a44f678872779c0-ssl%22	https://zoyothemes.com/tapeli/html/assets/images/gallery/7.jpg	zoyothemes.com/tapeli/html/assets/images/gallery/7.jpg	(from https://zoyothemes.com/tapeli/html/pages-gallery)
18:07:48	62342/62342	---M--	200	added ('OK')	image/jpeg	etag:%225808212d730c3dad436c010a4333384e-ssl%22	https://zoyothemes.com/tapeli/html/assets/images/gallery/8.jpg	zoyothemes.com/tapeli/html/assets/images/gallery/8.jpg	(from https://zoyothemes.com/tapeli/html/pages-gallery)
18:07:51	128836/128836	---M--	200	added ('OK')	image/jpeg	etag:%22c1ea44e4a6a81803c3ecbf4e6d5909e1-ssl%22	https://zoyothemes.com/tapeli/html/assets/images/gallery/9.jpg	zoyothemes.com/tapeli/html/assets/images/gallery/9.jpg	(from https://zoyothemes.com/tapeli/html/pages-gallery)
18:07:51	56300/56300	---MCZ	200	added ('OK')	application/javascript	etag:%228c03e0a0ff055f53a3bfea7662b6e3a8-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/libs/glightbox/js/glightbox.min.js	zoyothemes.com/tapeli/html/assets/libs/glightbox/js/glightbox.min.js	(from https://zoyothemes.com/tapeli/html/pages-gallery)
18:07:52	320/320	---M--	200	added ('OK')	application/javascript	etag:%22dac9afb323f06594a4d80591f2675d08-ssl%22	https://zoyothemes.com/tapeli/html/assets/js/pages/glightbox.init.js	zoyothemes.com/tapeli/html/assets/js/pages/glightbox.init.js	(from https://zoyothemes.com/tapeli/html/pages-gallery)
18:07:54	48111/48111	---MCZ	200	added ('OK')	image/svg+xml	etag:%22aa0cf56d13688ec46f24d343615e0d85-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/images/svg/maintenance-1.svg	zoyothemes.com/tapeli/html/assets/images/svg/maintenance-1.svg	(from https://zoyothemes.com/tapeli/html/pages-maintenance)
18:07:55	66891/66891	---MCZ	200	added ('OK')	image/svg+xml	etag:%22a3de841a0a6b939c8ac9d3654dad923f-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/images/svg/coming-soon.svg	zoyothemes.com/tapeli/html/assets/images/svg/coming-soon.svg	(from https://zoyothemes.com/tapeli/html/pages-coming-soon)
18:07:57	5339/5339	---M-Z	200	added ('OK')	application/javascript	etag:%2201a354179ab4cf99225fa2380ee105f2-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/libs/jquery-countdown/jquery.countdown.min.js	zoyothemes.com/tapeli/html/assets/libs/jquery-countdown/jquery.countdown.min.js	(from https://zoyothemes.com/tapeli/html/pages-coming-soon)
18:07:58	2451/2451	---M-Z	200	added ('OK')	application/javascript	etag:%221d6a59f180efbd3544e49e164762c2bb-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/js/pages/coming-soon.init.js	zoyothemes.com/tapeli/html/assets/js/pages/coming-soon.init.js	(from https://zoyothemes.com/tapeli/html/pages-coming-soon)
18:08:00	282032/282032	---MCZ	200	added ('OK')	application/javascript	etag:%221a1b6fd94166d7844b3da9d1875fb0ca-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/libs/fullcalendar/index.global.min.js	zoyothemes.com/tapeli/html/assets/libs/fullcalendar/index.global.min.js	(from https://zoyothemes.com/tapeli/html/calendar)
18:08:01	3391/3391	---MCZ	200	added ('OK')	application/javascript	etag:%220ef995e5d2c1348d420b70406a7f6771-ssl-df%22	https://zoyothemes.com/tapeli/html/assets/js/pages/demo.calendar.js	zoyothemes.com/tapeli/html/assets/js/pages/demo.calendar.js	(from https://zoyothemes.com/tapeli/html/calendar)
18:08:03	75272/75272	---M--	200	added ('OK')	image/jpeg	etag:%227d9bab39fa09a217332d48cbddda8d55-ssl%22	https://zoyothemes.com/tapeli/html/assets/images/small/img-1.jpg	zoyothemes.com/tapeli/html/assets/images/small/img-1.jpg	(from https://zoyothemes.com/tapeli/html/ui-cards)
18:08:05	45564/45564	---M--	200	added ('OK')	image/jpeg	etag:%22e89b9d721b1f577cd340eb8c6a237411-ssl%22	https://zoyothemes.com/tapeli/html/assets/images/small/img-2.jpg	zoyothemes.com/tapeli/html/assets/images/small/img-2.jpg	(from https://zoyothemes.com/tapeli/html/ui-cards)
18:08:06	20276/20276	---M--	200	added ('OK')	image/jpeg	etag:%22e9628ba9b4cb61e74b674b76fab45122-ssl%22	https://zoyothemes.com/tapeli/html/assets/images/small/img-3.jpg	zoyothemes.com/tapeli/html/assets/images/small/img-3.jpg	(from https://zoyothemes.com/tapeli/html/ui-cards)
18:08:07	11579/11579	---M--	200	added ('OK')	image/jpeg	etag:%22ddaf326155125db851013924378a7403-ssl%22	https://zoyothemes.com/tapeli/html/assets/images/small/img-4.jpg	zoyothemes.com/tapeli/html/assets/images/small/img-4.jpg	(from https://zoyothemes.com/tapeli/html/ui-cards)
18:08:08	27699/27699	---M--	200	added ('OK')	image/jpeg	etag:%22e9f723c5709cc46b61f8b7b42c061a82-ssl%22	https://zoyothemes.com/tapeli/html/assets/images/small/img-5.jpg	zoyothemes.com/tapeli/html/assets/images/small/img-5.jpg	(from https://zoyothemes.com/tapeli/html/ui-cards)
18:08:11	41367/41367	---M--	200	added ('OK')	image/jpeg	etag:%2279626ef94a44964b0b957d208b045b22-ssl%22	https://zoyothemes.com/tapeli/html/assets/images/small/img-7.jpg	zoyothemes.com/tapeli/html/assets/images/small/img-7.jpg	(from https://zoyothemes.com/tapeli/html/ui-cards)
18:08:12	26342/26342	---M--	200	added ('OK')	image/jpeg	etag:%22b22ec2c4a3c63bae499cd8cac2085d81-ssl%22	https://zoyothemes.com/tapeli/html/assets/images/small/img-6.jpg	zoyothemes.com/tapeli/html/assets/images/small/img-6.jpg	(from https://zoyothemes.com/tapeli/html/ui-cards)
18:08:13	20277/20277	---M--	200	added ('OK')	image/jpeg	etag:%223fb1662163209a7c70ffeb59bc4bb91d-ssl%22	https://zoyothemes.com/tapeli/html/assets/images/small/img-8.jpg	zoyothemes.com/tapeli/html/assets/images/small/img-8.jpg	(from https://zoyothemes.com/tapeli/html/ui-cards)
18:08:14	32308/32308	---M--	200	added ('OK')	image/jpeg	etag:%220631425d44af2e24ec17aeb60abd2553-ssl%22	https://zoyothemes.com/tapeli/html/assets/images/small/img-9.jpg	zoyothemes.com/tapeli/html/assets/images/small/img-9.jpg	(from https://zoyothemes.com/tapeli/html/ui-cards)
